ApproachID,SignalID,DirectionTypeID,Description,MPH,ProtectedPhaseNumber,IsProtectedPhaseOverlap,PermissivePhaseNumber,VersionID,IsPermissivePhaseOverlap
17503,4840,3,EBT Ph6,NULL,6,0,NULL,3231,0
17504,4840,1,NBL Ph4,NULL,4,0,NULL,3231,0
17505,6253,1,NBTL Ph4,NULL,4,0,NULL,76,0
17506,6253,2,SBTL Ph8,NULL,8,0,NULL,76,0
17507,6301,2,SBTL Ph8,NULL,8,0,NULL,81,0
17509,7346,3,EBT Ph6,40,6,0,NULL,3232,0
17510,7346,4,WBT Ph2,40,2,0,NULL,3232,0
17511,7346,1,NBT Ph4,NULL,4,0,NULL,3232,0
17512,7346,1,NBL Ph7,NULL,7,0,NULL,3232,0
17513,7346,2,SBL Ph3,NULL,3,0,NULL,3232,0
17514,7346,2,SBT Ph8,NULL,8,0,NULL,3232,0
17516,6440,3,EBL Ph(4),NULL,0,0,4,3233,0
17517,6440,3,EBT Ph4,NULL,4,0,NULL,3233,0
17518,6440,4,WBL Ph(8),NULL,0,0,8,3233,0
17519,6440,4,WBT Ph8,NULL,8,0,NULL,3233,0
17520,6440,1,NBL Ph(2),NULL,0,0,2,3233,0
17521,6440,1,NBT Ph2,NULL,2,0,NULL,3233,0
17522,6440,2,SBT Ph6,NULL,6,0,NULL,3233,0
17524,6443,1,NB Ph2,NULL,2,0,NULL,3234,0
17525,6443,2,SB Ph6,NULL,6,0,NULL,3234,0
17526,6443,3,EB Ph4,NULL,4,0,NULL,3234,0
17527,6443,4,WB Ph8,NULL,8,0,NULL,3234,0
17528,6442,1,NB Ph2,NULL,2,0,NULL,3235,0
17529,6442,2,SB Ph6,NULL,6,0,NULL,3235,0
17530,6442,3,EBT Ph4,NULL,4,0,NULL,3235,0
17531,6442,3,EBL Ph7 (4),NULL,7,0,4,3235,0
17532,6442,4,WB Ph8,NULL,0,0,NULL,3235,0
17533,5629,4,WBLT Ph(2),NULL,0,0,2,3236,0
17534,5629,4,WBT PH2,NULL,2,0,NULL,3236,0
17535,5629,3,EBLT Ph(6),NULL,0,0,6,3236,0
17536,5629,1,NBT Ph4,NULL,4,0,NULL,3236,0
17537,5629,2,SBLT Ph(8),NULL,0,0,8,3236,0
17538,5629,2,SBT Ph8,NULL,8,0,NULL,3236,0
17539,5629,3,EBT Ph6,NULL,6,0,NULL,3236,0
17540,5629,1,NBL Ph(4),NULL,0,0,4,3236,0
17541,5208,3,EBTR Ph4,NULL,4,0,NULL,538,0
17542,5208,4,WBTR Ph8,NULL,8,0,NULL,538,0
17543,7704,1,NBT Ph2,55,2,0,NULL,3237,0
17544,7704,2,SBT Ph6,55,6,0,NULL,3237,0
17545,7704,1,NBL Ph5(2),NULL,5,0,2,3237,0
17546,7704,2,SBL Ph1(6),NULL,1,0,6,3237,0
17548,7704,3,EBT Ph4,NULL,4,0,NULL,3237,0
17549,7704,3,EBL Ph (4),NULL,0,0,4,3237,0
17550,7704,4,WBT Ph8,NULL,8,0,NULL,3237,0
17551,7704,4,WBL Ph (8),NULL,0,0,8,3237,0
17552,7656,3,Eastbound Phase 4,NULL,4,0,NULL,3238,0
17553,7656,4,Westbound Phase 8,NULL,8,0,NULL,3238,0
17554,7656,2,Southbound Left Phase 1,NULL,1,0,6,3238,0
17555,7656,2,Southbound Phase 6,NULL,6,0,NULL,3238,0
17556,7656,1,Northbound Left Phase 5,NULL,5,0,2,3238,0
17557,7656,1,Northbound Phase 2,NULL,2,0,NULL,3238,0
17558,7656,3,EBL Ph (4),NULL,0,0,4,3238,0
17559,7656,4,WBL Ph (8),NULL,0,0,8,3238,0
17562,4118,2,SBT Ph8,NULL,8,0,NULL,3239,0
17563,4118,1,NBL Ph(4),NULL,0,0,4,3239,0
17564,4118,1,NBT Ph4,NULL,4,0,NULL,3239,0
17565,4118,3,EBL Ph1 (2),NULL,1,0,2,3239,0
17566,4118,3,EBT Ph6,355,6,0,NULL,3239,0
17567,4118,4,WBL Ph5 (6),NULL,5,0,6,3239,0
17568,4118,4,WBT Ph2,35,2,0,NULL,3239,0
17569,6312,4,Westbound Left Phase 3,NULL,3,0,NULL,1403,0
17570,6312,4,Westbound Phase 8,NULL,8,0,NULL,1403,0
17571,5875,2,SBL Ph(8),NULL,0,0,8,3240,0
17572,5875,2,SBT Ph8,NULL,8,0,NULL,3240,0
17573,5875,1,NBL Ph(4),NULL,0,0,4,3240,0
17574,5875,1,NBT Ph4,NULL,4,0,NULL,3240,0
17575,5875,3,EBL Ph1 (2),NULL,1,0,2,3240,0
17576,5875,3,EBT Ph6,NULL,6,0,NULL,3240,0
17577,5875,4,WBL Ph5 (6),NULL,5,0,6,3240,0
17578,5875,4,WBT Ph2,NULL,2,0,NULL,3240,0
17579,6327,1,NBT Ph2,NULL,2,0,NULL,1011,0
17580,6327,2,SBL Ph(6),NULL,0,0,6,1011,0
17581,6327,2,SBT Ph6,NULL,6,0,NULL,1011,0
17582,6327,3,EBL Ph4,NULL,4,0,NULL,1011,0
17583,5517,1,NBL Ph5 (2),NULL,5,0,2,3241,0
17584,5517,1,NBT Ph2,NULL,2,0,NULL,3241,0
17585,5517,2,SBL Ph1 (6),NULL,1,0,6,3241,0
17586,5517,2,SBT Ph6,NULL,6,0,NULL,3241,0
17587,5517,3,EBT Ph4,NULL,4,0,NULL,3241,0
17588,5517,4,WBT Ph8,NULL,8,0,NULL,3241,0
17589,5188,1,NBL Ph(4),NULL,0,0,4,1832,0
17590,5518,1,NB Ph2,NULL,2,0,NULL,3242,0
17591,5518,2,SB Ph6,NULL,6,0,NULL,3242,0
17592,5518,3,EBL Ph(4),NULL,0,0,4,3242,0
17593,5518,3,EBT Ph4,NULL,4,0,NULL,3242,0
17594,5518,4,WBL Ph(8),NULL,0,0,8,3242,0
17595,5518,4,WBT Ph8,NULL,8,0,NULL,3242,0
17598,5188,2,SBT Ph8,NULL,8,0,NULL,1832,0
17599,4881,4,WBL Ph5 (2),NULL,5,0,2,3243,0
17600,4881,4,WBT Ph2,45,2,0,NULL,3243,0
17601,4881,3,EBL Ph1 (6),NULL,1,0,6,3243,0
17602,4881,3,EBT Ph6,45,6,0,NULL,3243,0
17603,4881,1,NBL Ph7,NULL,7,0,NULL,3243,0
17604,4881,1,NBT Ph4,NULL,4,0,NULL,3243,0
17605,4881,2,SBL Ph3,NULL,3,0,NULL,3243,0
17606,4881,2,SBT Ph8,NULL,8,0,NULL,3243,0
17607,7642,1,NB Ph 2,40,2,0,NULL,3244,0
17608,7642,2,SB Ph 6,40,6,0,NULL,3244,0
17609,7642,3,EB Ph 4,NULL,4,0,NULL,3244,0
17610,7642,4,WB Ph 8,NULL,8,0,NULL,3244,0
17611,7642,3,EBL Ph (4),NULL,0,0,4,3244,0
17612,7642,4,WBL Ph (8),NULL,0,0,8,3244,0
17613,7005,4,WBL Ph5(6),NULL,5,0,6,3245,0
17614,7005,4,WBT Ph2,40,2,0,NULL,3245,0
17615,7005,1,NBL Ph(4),NULL,0,0,4,3245,0
17616,7005,1,NBT Ph4,NULL,4,0,NULL,3245,0
17617,7005,2,SBL Ph(8),NULL,0,0,8,3245,0
17618,7005,2,SBT Ph8,NULL,8,0,NULL,3245,0
17619,7005,3,EBL Ph1(2),NULL,1,0,2,3245,0
17620,7005,3,EBT Ph6,40,6,0,NULL,3245,0
17621,7637,3,EBL Ph 1,NULL,1,0,NULL,3246,0
17622,7637,3,EBT Ph 6,NULL,6,0,NULL,3246,0
17625,7637,4,WBT Ph 2,NULL,2,0,NULL,3246,0
17626,7637,4,WBL Ph 5,NULL,5,0,NULL,3246,0
17627,7637,2,SBTL Ph 4,NULL,4,0,NULL,3246,0
17628,7637,2,SBT Ph 4,NULL,4,0,NULL,3246,0
17629,7635,1,NBT Ph4,NULL,4,0,NULL,3247,0
17630,7635,2,SBT Ph8,NULL,8,0,NULL,3247,0
17631,7208,1,NBL Ph5(6),NULL,5,0,6,1940,0
17632,7208,3,EBL Ph7,NULL,7,0,NULL,1940,0
17633,7208,3,EBT Ph4,NULL,4,0,NULL,1940,0
17634,7208,4,WBL Ph3(4),NULL,3,0,4,1940,0
17635,7208,4,WBTR Ph8,NULL,8,0,NULL,1940,0
17636,4891,3,EBT Ph6,50,6,0,NULL,3248,0
17637,4891,4,WBT Ph2,45,2,0,NULL,3248,0
17638,4891,1,NBL Ph7,NULL,7,0,NULL,3248,0
17639,4891,1,NBT Ph4,NULL,4,0,NULL,3248,0
17640,4891,2,SBT Ph8,NULL,8,0,NULL,3248,0
17641,4891,2,SBL Ph3,NULL,3,0,NULL,3248,0
17642,5519,1,NBT Ph2,NULL,2,0,NULL,3249,0
17643,5519,3,EBT Ph4,NULL,4,0,NULL,3249,0
17644,5519,2,SBL Ph(6),NULL,0,0,6,3249,0
17645,5519,2,SBT Ph6,NULL,6,0,NULL,3249,0
17646,5519,4,WBT Ph8,NULL,8,0,NULL,3249,0
17647,5519,3,EBL Ph(4),NULL,0,0,4,3249,0
17648,7127,1,NBT Ph2,NULL,2,0,NULL,3251,0
17649,7127,1,NBL Ph(2),NULL,0,0,2,3251,0
17650,7127,2,SBL Ph(6),NULL,0,0,6,3251,0
17651,7127,2,SBT Ph6,NULL,6,0,NULL,3251,0
17652,7127,3,EBL Ph(4),NULL,0,0,4,3251,0
17653,7127,3,EBT Ph4,NULL,4,0,NULL,3251,0
17654,7127,4,WBL Ph(8),NULL,0,0,8,3251,0
17655,7127,4,WBT Ph8,NULL,8,0,NULL,3251,0
17656,4407,1,"NBL Ph5 ",NULL,5,0,NULL,3252,0
17657,4407,1,NBT Ph2,NULL,2,0,NULL,3252,0
17658,4407,2,SBL Ph1,NULL,1,0,NULL,3252,0
17659,4407,2,SBT Ph6,40,6,0,NULL,3252,0
17660,7014,4,WBL Ph5,NULL,5,0,NULL,3253,0
17661,7014,4,WBT Ph2,NULL,2,0,NULL,3253,0
17662,7014,3,EBT Ph6,40,6,0,NULL,3253,0
17663,7014,3,EBL Ph1,40,1,0,NULL,3253,0
17664,4407,3,EBL Ph7 (4),NULL,7,0,4,3252,0
17665,4407,3,EBT Ph4,NULL,4,0,NULL,3252,0
17666,4407,4,WBL Ph3 (8),NULL,3,0,8,3252,0
17667,4407,4,WBT Ph8,NULL,8,0,NULL,3252,0
17668,7014,1,NBL Ph 7(4),NULL,7,0,4,3253,0
17669,7014,1,NBT Ph4,NULL,4,0,NULL,3253,0
17670,7014,2,SBL Ph3(8),NULL,3,0,8,3253,0
17671,7014,2,SBT,NULL,8,0,NULL,3253,0
17672,7124,1,NBT Ph2,40,2,0,NULL,3254,0
17673,7124,2,SBT Ph6,40,6,0,NULL,3254,0
17674,7124,4,WBL Ph(8),NULL,0,0,8,3254,0
17675,7124,4,WBT Ph8,NULL,8,0,NULL,3254,0
17676,7124,3,EBL Ph(4),NULL,0,0,4,3254,0
17677,7124,3,EBT Ph4,NULL,4,0,NULL,3254,0
17678,7130,2,SBT Ph8,NULL,8,0,NULL,3255,0
17679,7130,1,NBT Ph4,NULL,4,0,NULL,3255,0
17680,7130,1,NBL Ph7(4),NULL,7,0,4,3255,0
17681,6389,3,EBL Ph7(8),NULL,7,0,8,1012,0
17682,6389,4,WBL Ph3(4),NULL,3,0,4,1012,0
17683,6389,3,EBT Ph4,NULL,4,0,NULL,1012,0
17684,6389,4,WBT Ph8,NULL,8,0,NULL,1012,0
17685,6390,3,EBL Ph(4),NULL,0,0,4,1013,0
17686,6390,3,EBT Ph4,NULL,4,0,NULL,1013,0
17687,6390,1,NBL Ph(2),NULL,0,0,2,1013,0
17688,6399,1,NBT Ph4,NULL,4,0,NULL,1020,0
17689,6399,1,NBL Ph(4),NULL,0,0,4,1020,0
17690,6399,2,SBL Ph(8),NULL,0,0,8,1020,0
17691,6399,2,SBTPh8,NULL,8,0,NULL,1020,0
17692,6419,2,SBT Ph6,45,6,0,NULL,3256,0
17693,6419,1,NBT Ph2,45,2,0,NULL,3256,0
17694,6419,4,WBTR Ph8,NULL,8,0,NULL,3256,0
17695,6419,3,EBTR Ph4,NULL,4,0,NULL,3256,0
17696,6419,3,EBL Ph(4),NULL,0,0,4,3256,0
17697,6419,4,WBL Ph(8),NULL,0,0,8,3256,0
17698,6420,2,SBT Ph6,50,6,0,NULL,3257,0
17699,6420,1,NBT Ph2,50,2,0,NULL,3257,0
17700,6420,4,WBT Ph8,NULL,8,0,NULL,3257,0
17701,6420,3,EBT Ph4,NULL,4,0,NULL,3257,0
17702,6420,3,EBL Ph(4),NULL,0,0,4,3257,0
17703,6420,4,WBL Ph(8),NULL,0,0,8,3257,0
17704,6425,2,SBT Ph6,50,6,0,NULL,3258,0
17705,6425,1,NBL Ph5,NULL,5,0,NULL,3258,0
17706,6426,3,EBL Ph(4),NULL,0,0,4,225,0
17707,6426,3,EBT Ph4,NULL,4,0,NULL,225,0
17708,6426,4,WBL Ph(8),NULL,0,0,8,225,0
17709,6426,4,WBT Ph8,NULL,8,0,NULL,225,0
17710,6429,3,EBL Ph(4),NULL,0,0,4,226,0
17711,6429,3,EBT Ph4,NULL,4,0,NULL,226,0
17712,6429,4,WBL Ph(8),NULL,0,0,8,226,0
17713,6429,4,WBT Ph8,NULL,8,0,NULL,226,0
17715,6431,4,WBL Ph8,NULL,8,0,NULL,2552,0
17716,6445,1,NBT Ph2,NULL,2,0,NULL,1027,0
17717,6445,2,SBL Ph(6),NULL,0,0,6,1027,0
17718,6445,2,SBT Ph6,NULL,6,0,NULL,1027,0
17719,6445,3,EBL Ph(4),NULL,0,0,4,1027,0
17720,6445,3,EBT Ph4,NULL,4,0,NULL,1027,0
17721,6445,4,WBL Ph(8),NULL,0,0,8,1027,0
17722,6445,4,WBT Ph8,NULL,8,0,NULL,1027,0
17723,6453,1,NBL Ph5(6),NULL,5,0,6,1033,0
17724,6453,3,EBL Ph(4),NULL,0,0,4,1033,0
17725,6453,4,WBL Ph(8),NULL,0,0,8,1033,0
17726,7631,1,NBT Ph2,35,2,0,NULL,3259,0
17727,7631,2,SBT Ph6,45,6,0,NULL,3259,0
17728,7631,3,EBT Ph4,NULL,4,0,NULL,3259,0
17729,7631,3,EBL Ph7(4),NULL,7,0,4,3259,0
17730,7631,4,WBT Ph8,NULL,8,0,NULL,3259,0
17731,7631,1,NBL Ph(2),NULL,0,0,2,3259,0
17732,7631,2,SBL Ph(6),NULL,0,0,6,3259,0
17733,7631,4,WBL Ph(8),NULL,0,0,8,3259,0
17734,6458,4,Westbound Phase 5,NULL,5,0,2,3260,0
17735,6458,4,Westbound Phase 2,NULL,2,0,NULL,3260,0
17736,6458,2,Southbound Phase 8,NULL,8,0,NULL,3260,0
17737,6458,3,Eastbound Phase 6,NULL,6,0,NULL,3260,0
17738,7630,3,EB Ph 6,60,6,0,NULL,3261,0
17739,7630,1,NBL Ph 4,NULL,4,0,NULL,3261,0
17740,7630,4,WBL Ph 5,NULL,5,0,NULL,3261,0
17742,4504,1,NBL Ph5 (2),NULL,5,0,2,3262,0
17743,4504,1,"NBT Ph2 ",NULL,2,0,NULL,3262,0
17744,4504,2,SBL Ph1 (6),NULL,1,0,6,3262,0
17745,4504,2,SBT Ph6,NULL,6,0,NULL,3262,0
17746,4504,3,EBL Ph7 (4),NULL,7,0,4,3262,0
17747,4504,3,EBT Ph4,NULL,4,0,NULL,3262,0
17748,4504,4,WBL Ph3 (8),NULL,3,0,8,3262,0
17749,4504,4,WBT Ph8,NULL,8,0,NULL,3262,0
17750,7616,1,NBT Ph 2,NULL,2,0,NULL,3263,0
17751,7616,2,SBT Ph 6,40,6,0,NULL,3263,0
17752,7616,1,NBL Ph 5(6),NULL,5,0,6,3263,0
17753,7616,3,EBR Ph 8,NULL,8,0,NULL,3263,0
17754,7616,3,EBL Ph 3,NULL,3,0,NULL,3263,0
17755,7327,4,WB Ph 2,40,2,0,NULL,3264,0
17756,7327,3,EB Ph 6,40,6,0,NULL,3264,0
17757,7327,1,NB Ph 4,NULL,4,0,NULL,3264,0
17758,7327,2,SB Ph 8,NULL,8,0,NULL,3264,0
17759,8104,1,NBL Ph(2),NULL,0,0,2,3131,0
17760,8104,2,SBL Ph(6),NULL,0,0,6,3131,0
17761,7801,3,EBT Ph4,NULL,4,0,NULL,2220,0
17762,4122,1,NBL Ph3 (8),NULL,3,0,8,3265,0
17763,4122,1,NBT Ph8,NULL,8,0,NULL,3265,0
17764,4122,2,SBL Ph7 (4),NULL,7,0,4,3265,0
17765,4122,2,SBT Ph4,NULL,4,0,NULL,3265,0
17766,4122,3,EBL Ph5 (2),NULL,5,0,2,3265,0
17767,4122,3,"EBT Ph2 ",NULL,2,0,NULL,3265,0
17768,4122,4,WBL Ph1 (6),NULL,1,0,6,3265,0
17769,4122,4,WBT Ph6,NULL,6,0,NULL,3265,0
17770,4410,1,NBT Ph2,35,2,0,NULL,3266,0
17771,4410,2,SBT Ph,35,6,0,NULL,3266,0
17772,4410,1,NBL Ph5 (2),NULL,5,0,2,3266,0
17773,4410,3,EBL Ph(4),NULL,0,0,4,3266,0
17774,8111,4,WBT Ph8,NULL,8,0,NULL,3215,0
17775,8111,1,NBL Ph(2),NULL,0,0,2,3215,0
17776,8111,3,EBL Ph(4),NULL,0,0,4,3215,0
17777,8111,4,WBL Ph(8),NULL,0,0,8,3215,0
17778,8111,2,SBL Ph1(2),NULL,1,0,2,3215,0
17779,8113,1,NBL Ph5,NULL,5,0,NULL,1303,0
17780,8113,2,SBL Ph1,NULL,1,0,NULL,1303,0
17784,4091,1,NBL Ph(2),NULL,0,0,2,3267,0
17785,4091,1,NBT Ph2,NULL,2,0,NULL,3267,0
17786,4091,2,SBL Ph(6),NULL,0,0,6,3267,0
17787,4091,2,SBT Ph6,NULL,6,0,NULL,3267,0
17788,4091,3,EBTL Ph4,NULL,4,0,NULL,3267,0
17789,4091,4,WBTL Ph8,NULL,8,0,NULL,3267,0
17791,7316,4,WBL Ph 5,NULL,5,0,NULL,3268,0
17792,7316,4,WBT Ph 2,NULL,2,0,NULL,3268,0
17793,7316,3,EBL Ph 1,NULL,1,0,NULL,3268,0
17794,7316,3,EBT Ph 6,NULL,6,0,NULL,3268,0
17795,7316,1,NBT Ph 4,NULL,4,0,NULL,3268,0
17796,7316,2,SBT Ph 8,NULL,8,0,NULL,3268,0
17797,7316,1,NBL Ph (4),NULL,0,0,4,3268,0
17798,7316,2,SBL Ph (8),NULL,0,0,8,3268,0
17799,8114,3,EBTL Ph4,NULL,4,0,NULL,1304,0
17800,8114,2,SBL Ph1,NULL,1,0,NULL,1304,0
17801,8307,2,SBL Ph(6),NULL,0,0,6,2528,0
17802,8115,4,WBTL Ph8,NULL,8,0,NULL,1305,0
17803,8115,1,NBL Ph5,NULL,5,0,NULL,1305,0
17804,8307,3,EBTR Ph4,NULL,4,0,NULL,2528,0
17805,8307,4,WBL Ph(8),NULL,0,0,8,2528,0
17806,8307,4,WBTR Ph8,NULL,8,0,NULL,2528,0
17807,8116,4,WBL Ph(2),NULL,0,0,2,3208,0
17808,8116,1,NBL Ph(4),NULL,0,0,4,3208,0
17809,8116,3,EBL Ph(6),NULL,0,0,6,3208,0
17810,8116,2,SBL Ph(8),NULL,0,0,8,3208,0
17811,8117,4,WBL Ph5(2),NULL,5,0,2,1307,0
17812,8117,3,EBT Ph6,NULL,6,0,NULL,1307,0
17813,8117,3,EBL Ph1(6),NULL,1,0,6,1307,0
17814,8118,2,SBL Ph3(8),NULL,3,0,8,1308,0
17815,8118,3,EBT Ph6,NULL,6,0,NULL,1308,0
17816,8118,3,EBL Ph1(6),NULL,1,0,6,1308,0
17817,8118,4,WBT Ph2,NULL,2,0,NULL,1308,0
17818,8118,4,WBL Ph5(2),NULL,5,0,2,1308,0
17819,8131,4,WBL Ph5,NULL,5,0,NULL,287,0
17820,8131,3,EBL Ph1,NULL,1,0,NULL,287,0
17821,8131,2,SBL Ph3,NULL,3,0,NULL,287,0
17822,8131,1,NBL Ph7,NULL,7,0,NULL,287,0
17823,8175,4,WBL Ph5,NULL,5,0,NULL,289,0
17824,8175,3,EBL Ph1,NULL,1,0,NULL,289,0
17825,8175,1,NBL Ph7,NULL,7,0,NULL,289,0
17826,8175,2,SBL Ph3,NULL,3,0,NULL,289,0
17827,7201,1,NBT Ph2,40,2,0,NULL,3269,0
17828,7201,2,SBT Ph6,40,6,0,NULL,3269,0
17829,7201,4,WBL Ph(8),NULL,0,0,8,3269,0
17830,7201,4,WBT Ph8,NULL,8,0,NULL,3269,0
17831,7201,3,EBL Ph(4),NULL,0,0,4,3269,0
17832,7201,3,EBT Ph4,NULL,4,0,NULL,3269,0
17833,7657,1,NB Ph2,40,2,0,NULL,3270,0
17834,7657,2,SB Ph6,40,6,0,NULL,3270,0
17835,7657,4,WBT Ph8,NULL,8,0,NULL,3270,0
17836,7657,3,EBT Ph4,NULL,4,0,NULL,3270,0
17837,7657,4,WBL Ph(8),NULL,0,0,8,3270,0
17838,7657,3,EBL Ph(4),NULL,0,0,4,3270,0
17839,8154,3,EBL Ph(6),NULL,0,0,6,1436,0
17840,8154,4,WBL Ph(2),NULL,0,0,2,1436,0
17841,8155,1,NBL Ph(4),NULL,0,0,4,2936,0
17842,8155,2,SBL Ph(8),NULL,0,0,8,2936,0
17843,8156,3,EBL Ph(6),NULL,0,0,6,1438,0
17844,7154,1,Northbound Phase 2,NULL,2,0,NULL,3271,0
17845,8157,3,EBL Ph(6),NULL,0,0,6,1439,0
17846,8157,4,WBL Ph(2),NULL,0,0,2,1439,0
17847,8170,1,NBL Ph(2),NULL,0,0,2,288,0
17848,8170,2,SBL Ph(6),NULL,0,0,6,288,0
17849,8170,4,WBL Ph(8),NULL,0,0,8,288,0
17850,8170,4,WBT Ph8,NULL,8,0,NULL,288,0
17851,8170,3,EBL Ph(4),NULL,0,0,4,288,0
17852,8170,3,EBT Ph4,NULL,4,0,NULL,288,0
17853,8171,1,NBL Ph(2),NULL,0,0,2,2926,0
17854,8171,2,SBL Ph(6),NULL,0,0,6,2926,0
17855,7815,1,NBL Ph(2),NULL,0,0,2,1721,0
17856,7192,1,NBL Ph5,NULL,5,0,NULL,3272,0
17857,7192,1,NBT Ph2,45,2,0,NULL,3272,0
17858,7192,2,SBL Ph1,NULL,1,0,NULL,3272,0
17859,7192,2,SBT Ph6,45,6,0,NULL,3272,0
17860,7192,3,EBL Ph7(4),NULL,7,0,4,3272,0
17861,7192,3,EBT Ph4,40,4,0,NULL,3272,0
17862,7192,4,WBL PH3(8),NULL,3,0,8,3272,0
17863,7192,4,WBT Ph8,40,8,0,NULL,3272,0
17864,7815,2,SBL Ph(6),NULL,0,0,6,1721,0
17867,5398,2,SBT Ph8,NULL,8,0,NULL,3274,0
17868,5398,3,EBT Ph6,NULL,6,0,NULL,3274,0
17869,5398,4,WBL Ph5,NULL,5,0,NULL,3274,0
17870,5398,4,WBT Ph2,NULL,2,0,NULL,3274,0
17871,5398,2,SBL Ph(8),NULL,0,0,8,3274,0
17872,8205,1,NBL Ph(2),NULL,0,0,2,1444,0
17873,8205,3,EBL Ph(4),NULL,0,0,4,1444,0
17874,8205,2,SBL Ph(6),NULL,0,0,6,1444,0
17875,8205,4,WBL Ph(8),NULL,0,0,8,1444,0
17876,8211,5,NEBL Ph(2),NULL,0,0,2,295,0
17877,8211,7,SEBL Ph(4),NULL,0,0,4,295,0
17878,8211,8,SWBL Ph(6),NULL,0,0,6,295,0
17879,8211,6,NWBL Ph(8),NULL,0,0,8,295,0
17881,8212,5,NEBL Ph(2),NULL,0,0,2,296,0
17882,8212,8,SWBL Ph(6),NULL,0,0,6,296,0
17884,4888,1,NBL Ph7 (4),NULL,7,0,4,3275,0
17885,4888,1,NBT Ph4,NULL,4,0,NULL,3275,0
17886,4888,2,SBL Ph3 (8),NULL,3,0,8,3275,0
17887,4888,2,SBT Ph8,NULL,8,0,NULL,3275,0
17889,4888,3,EBL Ph1 (6),NULL,1,0,6,3275,0
17890,4888,3,EBT Ph6,NULL,6,0,NULL,3275,0
17891,4888,4,WBL Ph5 (2),NULL,5,0,2,3275,0
17892,4888,4,WBT Ph2,NULL,2,0,NULL,3275,0
17894,4151,4,WBL Ph5,NULL,5,0,NULL,3276,0
17895,4151,4,WBT Ph2,NULL,2,0,NULL,3276,0
17896,4151,3,EBL Ph1,NULL,1,0,NULL,3276,0
17897,4151,3,EBT Ph6,NULL,6,0,NULL,3276,0
17898,4151,1,NBL Ph7,NULL,7,0,NULL,3276,0
17899,4151,1,NBT Ph4,NULL,4,0,NULL,3276,0
17900,4151,2,SBL Ph3,NULL,3,0,NULL,3276,0
17901,4151,2,SBT Ph8,NULL,8,0,NULL,3276,0
17902,8216,1,NBL Ph(2),NULL,0,0,2,1446,0
17903,8216,3,EBL Ph(4),NULL,0,0,4,1446,0
17904,8216,2,SBL Ph(6),NULL,0,0,6,1446,0
17905,8216,4,WBL Ph(8),NULL,0,0,8,1446,0
17907,8217,2,SBL Ph(8),NULL,0,0,8,2796,0
17908,4512,4,WBL Ph5 (2),40,5,0,2,3277,0
17909,4512,4,WBT Ph2,40,2,0,NULL,3277,0
17910,4512,1,NBL Ph(4),NULL,0,0,4,3277,0
17911,4512,1,"NBT Ph4 ",NULL,4,0,NULL,3277,0
17912,4512,3,EBL Ph1 (6),NULL,1,0,6,3277,0
17913,4512,3,EBT Ph6,40,6,0,NULL,3277,0
17914,4512,2,SBL Ph(8),NULL,0,0,8,3277,0
17915,4512,2,SBT Ph8,NULL,8,0,NULL,3277,0
17916,7149,1,NBT Ph2,NULL,2,0,NULL,3278,0
17917,7149,1,NBL Ph5(6),NULL,5,0,6,3278,0
17918,7149,3,EBL Ph7(8),NULL,7,0,8,3278,0
17919,7149,2,SBL Ph1(2),NULL,1,0,2,3278,0
17920,7149,2,SBT Ph6,NULL,6,0,NULL,3278,0
17921,7149,3,EBT Ph4,NULL,4,0,NULL,3278,0
17922,7149,4,WBL Ph3(4),NULL,3,0,4,3278,0
17923,7149,4,WBT Ph8,NULL,8,0,NULL,3278,0
17924,7501,2,SBT Ph 6,50,6,0,NULL,3279,0
17925,7501,1,NBT Ph 2,50,2,0,NULL,3279,0
17926,7501,1,NBL Ph 5,NULL,5,0,NULL,3279,0
17927,7501,2,SBL Ph 1,NULL,1,0,NULL,3279,0
17930,4509,1,NBL Ph(4),NULL,0,0,4,3280,0
17931,4509,1,"NBT Ph4 ",NULL,4,0,NULL,3280,0
17932,4509,2,SBL Ph(4),NULL,0,0,4,3280,0
17933,4509,2,SBT Ph4,NULL,4,0,NULL,3280,0
17934,4509,4,WB Ph2,40,2,0,NULL,3280,0
17935,4509,3,EB Ph2,40,2,0,NULL,3280,0
17936,7501,3,EBTL,NULL,4,0,NULL,3279,0
17937,7135,1,NBL Ph5(2),NULL,5,0,2,3281,0
17938,7135,1,NBT Ph2,NULL,2,0,NULL,3281,0
17939,7135,2,SBL Ph1(6),NULL,1,0,6,3281,0
17940,7135,2,SBT Ph6,NULL,6,0,NULL,3281,0
17941,7135,3,EBL Ph7(4),NULL,7,0,4,3281,0
17942,7135,3,EBT Ph4,NULL,4,0,NULL,3281,0
17943,7135,4,WBL Ph3(8),NULL,3,0,8,3281,0
17944,7135,4,WBT Ph8,NULL,8,0,NULL,3281,0
17945,7132,2,SBT Ph8,NULL,8,0,NULL,3282,0
17946,7132,1,NBT Ph4,NULL,4,0,NULL,3282,0
17947,7132,1,NBL Ph7(4),NULL,7,0,4,3282,0
17948,7130,2,SBT Ph8,NULL,8,0,NULL,3283,0
17949,7130,1,NBT Ph4,NULL,4,0,NULL,3283,0
17950,7130,1,NBL Ph7(4),NULL,7,0,4,3283,0
17951,5185,1,NBT Ph2,40,2,0,NULL,3284,0
17952,5185,2,SBT Ph6,40,6,0,NULL,3284,0
